name,longitude,latitude,date,origin,source,object_prob,assignment_prob,ground_truth_location,cluster,predicted_location
turning_circle,116.044239,-31.885622,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510299,0.7,0.5,None,-1,
turning_circle,116.045147,-31.885631,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510301,0.7,0.8739332570868074,None,15,Liquorland
turning_circle,116.046076,-31.885637,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510303,0.7,0.8625583006177198,None,15,Liquorland
turning_circle,116.041837,-31.894105,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510340,0.7,0.5,None,-1,
turning_circle,116.04312,-31.893941,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510344,0.7,0.5,None,-1,
turning_circle,116.046727,-31.894205,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510347,0.7,0.5,None,-1,
turning_circle,116.046573,-31.896023,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510354,0.7,0.5,None,-1,
turning_circle,116.045329,-31.895852,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510366,0.7,0.5,None,-1,
turning_circle,116.048469,-31.895689,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510388,0.7,0.5,None,-1,
turning_circle,116.047191,-31.89441,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510404,0.7,0.5,None,-1,
turning_circle,116.047982,-31.894979,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510406,0.7,0.5,None,-1,
turning_circle,116.040999,-31.890458,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510429,0.7,0.5,None,-1,
turning_circle,116.049554,-31.881223,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510620,0.7,0.5,None,-1,
turning_circle,116.047719,-31.875239,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510951,0.7,0.5,None,-1,
turning_circle,116.04772,-31.875944,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510975,0.7,0.5,None,-1,
turning_circle,116.048048,-31.878621,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/370510999,0.7,0.5,None,-1,
